iter	Recall	Logloss
883	0.9923524602	0.06272573303
884	0.9924807208	0.06264875989
885	0.9926570792	0.06247356156
886	0.9926570792	0.06235036098
887	0.9926570792	0.06229318106
888	0.9926570792	0.06227941162
889	0.9926570792	0.06225962074
890	0.9926570792	0.06222137408
891	0.9926731118	0.0622078126
892	0.9925929489	0.06207199562
893	0.9925769163	0.06196173881
894	0.992625014	0.06189567301
895	0.992625014	0.06178206646
896	0.9925929489	0.06168964759
897	0.9925929489	0.06162224673
898	0.9926891443	0.06154360829
899	0.9926891443	0.06148198755
900	0.9927212095	0.06125157035
901	0.9925769163	0.06112329557
902	0.9927212095	0.06108996337
903	0.9927212095	0.06101789482
904	0.9927212095	0.06092951068
905	0.9925769163	0.06084223374
906	0.9925288186	0.06073142428
907	0.9925288186	0.06059625496
908	0.9925608837	0.06046387872
909	0.9925608837	0.06035739391
910	0.9927212095	0.06021513662
911	0.9927212095	0.06011046289
912	0.9927051769	0.06004756393
913	0.9927051769	0.05998682897
914	0.9927212095	0.05989677164
915	0.9927212095	0.05976864134
916	0.9927212095	0.05972642565
917	0.9927372421	0.0596480276
918	0.9927532747	0.05959536884
919	0.9927532747	0.0595801653
920	0.992817405	0.05949338728
921	0.9928655027	0.05944938246
922	0.9928494701	0.05931727292
923	0.9928975679	0.05922033314
924	0.9928975679	0.05913163898
925	0.9931380565	0.05898559366
926	0.9932021868	0.05878691295
927	0.9929616982	0.05873055377
928	0.9929777307	0.05865480569
929	0.9929777307	0.05858407638
930	0.9929777307	0.05853456315
931	0.993234252	0.05830831177
932	0.9932663172	0.05824033371
933	0.9932663172	0.05816401055
934	0.9932663172	0.05798599399
935	0.9932021868	0.05793398348
936	0.9931540891	0.05784918738
937	0.9931540891	0.05779051221
938	0.9931701217	0.0577088424
939	0.993234252	0.05755939799
940	0.9935228384	0.05747154452
941	0.9935228384	0.05739209109
942	0.9935228384	0.05735581388
943	0.9935228384	0.05728143229
944	0.9935228384	0.05717251292
945	0.9935228384	0.05708267948
946	0.9933625126	0.0569558063
947	0.99334648	0.05687554804
948	0.99334648	0.05684834267
949	0.99334648	0.05681631238
950	0.9935228384	0.05675376211
951	0.9935869687	0.05668871252
952	0.9938114248	0.05659184282
953	0.9938114248	0.05655668237
954	0.9938114248	0.05653255475
955	0.9937953922	0.05648908249
956	0.9937953922	0.05643926812
957	0.9937953922	0.05641656097
958	0.9938114248	0.05640208323
959	0.9937953922	0.05636663838
960	0.9938274574	0.05633459043
961	0.9938114248	0.05630467068
962	0.9938114248	0.05626097411
963	0.9938114248	0.05623951138
964	0.9938114248	0.0562111767
965	0.9938114248	0.05619950927
966	0.9938114248	0.05619290667
967	0.9938114248	0.05613059222
968	0.9938114248	0.05610503651
969	0.9938114248	0.0560899368
970	0.9938114248	0.05607320732
971	0.9938114248	0.05600459207
972	0.9938114248	0.05597667004
973	0.9938114248	0.05593872817
974	0.9938114248	0.05585486602
975	0.9938114248	0.05565085192
976	0.9938274574	0.05558635996
977	0.9938274574	0.05553437005
978	0.9938274574	0.05545050197
979	0.9938274574	0.05542767636
980	0.9938274574	0.05529457175
981	0.9938274574	0.05524951562
982	0.9938274574	0.05512707158
983	0.9938915877	0.05507482235
984	0.9938915877	0.05504302599
985	0.9939076203	0.0549654221
986	0.9939076203	0.05492842125
987	0.9939076203	0.05487584492
988	0.9938915877	0.05483722218
989	0.9938915877	0.05480244961
990	0.9938915877	0.05479538022
991	0.9938915877	0.05478398701
992	0.9939236529	0.05469932961
993	0.9939236529	0.0546560882
994	0.9939236529	0.05445981275
995	0.9939236529	0.05441834216
996	0.9939236529	0.05440953859
997	0.9939236529	0.05437502374
998	0.9939236529	0.05430674895
999	0.9939717506	0.05424460716
